RT_Demand,DayOfWeek,HourOfDay
1303.28,0.0,6.0
1432.71,0.0,7.0
1506.49,0.0,8.0
1532.0,0.0,9.0
1542.64,0.0,10.0
1558.46,0.0,11.0
1557.89,0.0,12.0
1539.04,0.0,13.0
1514.9,0.0,14.0
1487.3,0.0,15.0
1456.78,0.0,16.0
1499.67,0.0,17.0
1593.29,0.0,18.0
1580.19,0.0,19.0
1523.8,0.0,20.0
1454.64,0.0,21.0
1344.83,0.0,22.0
1243.16,0.0,23.0
1193.32,1.0,0.0
1134.15,1.0,1.0
1093.64,1.0,2.0
1094.01,1.0,3.0
1112.92,1.0,4.0
1166.66,1.0,5.0
1277.81,1.0,6.0
1448.91,1.0,7.0
1514.55,1.0,8.0
1509.91,1.0,9.0
1519.45,1.0,10.0
1527.83,1.0,11.0
1529.63,1.0,12.0
1513.43,1.0,13.0
1506.04,1.0,14.0
1496.16,1.0,15.0
1506.79,1.0,16.0
1540.91,1.0,17.0
1596.91,1.0,18.0
1571.86,1.0,19.0
1522.51,1.0,20.0
1459.0,1.0,21.0
1350.66,1.0,22.0
1244.33,1.0,23.0
1172.99,2.0,0.0
1126.06,2.0,1.0
1111.48,2.0,2.0
1108.16,2.0,3.0
1122.63,2.0,4.0
1163.75,2.0,5.0
1283.27,2.0,6.0
1442.31,2.0,7.0
1482.67,2.0,8.0
1475.16,2.0,9.0
1461.86,2.0,10.0
1445.32,2.0,11.0
1394.1,2.0,12.0
1371.41,2.0,13.0
1354.12,2.0,14.0
1351.24,2.0,15.0
1401.82,2.0,16.0
1446.49,2.0,17.0
1544.34,2.0,18.0
1524.31,2.0,19.0
1482.85,2.0,20.0
1426.72,2.0,21.0
1333.22,2.0,22.0
1231.28,2.0,23.0
1170.33,3.0,0.0
1109.55,3.0,1.0
1070.07,3.0,2.0
1056.14,3.0,3.0
1071.8,3.0,4.0
1094.43,3.0,5.0
1186.74,3.0,6.0
1323.01,3.0,7.0
1422.95,3.0,8.0
1473.23,3.0,9.0
1489.02,3.0,10.0
1514.93,3.0,11.0
1523.89,3.0,12.0
1516.06,3.0,13.0
1488.7,3.0,14.0
1479.5,3.0,15.0
1468.74,3.0,16.0
1492.15,3.0,17.0
1559.01,3.0,18.0
1554.47,3.0,19.0
1486.24,3.0,20.0
1410.37,3.0,21.0
1316.67,3.0,22.0
1217.07,3.0,23.0
1157.41,4.0,0.0
1124.65,4.0,1.0
1100.01,4.0,2.0
1091.1,4.0,3.0
1110.29,4.0,4.0
1162.63,4.0,5.0
1282.06,4.0,6.0
1453.29,4.0,7.0
1536.37,4.0,8.0
1568.07,4.0,9.0
1539.53,4.0,10.0
1506.58,4.0,11.0
1483.77,4.0,12.0
