RT_Demand,DayOfWeek,HourOfDay
997.14,0.0,3.0
1009.33,0.0,4.0
1056.52,0.0,5.0
1171.57,0.0,6.0
1344.11,0.0,7.0
1428.36,0.0,8.0
1428.46,0.0,9.0
1409.67,0.0,10.0
1393.21,0.0,11.0
1381.88,0.0,12.0
1388.85,0.0,13.0
1391.21,0.0,14.0
1373.55,0.0,15.0
1384.46,0.0,16.0
1434.65,0.0,17.0
1539.55,0.0,18.0
1545.85,0.0,19.0
1493.39,0.0,20.0
1413.15,0.0,21.0
1303.96,0.0,22.0
1183.91,0.0,23.0
1098.71,1.0,0.0
1045.09,1.0,1.0
1020.69,1.0,2.0
1010.76,1.0,3.0
1019.01,1.0,4.0
1061.26,1.0,5.0
1170.16,1.0,6.0
1340.19,1.0,7.0
1418.9,1.0,8.0
1428.4,1.0,9.0
1424.96,1.0,10.0
1423.77,1.0,11.0
1406.62,1.0,12.0
1389.27,1.0,13.0
1394.0,1.0,14.0
1371.33,1.0,15.0
1375.37,1.0,16.0
1415.92,1.0,17.0
1519.97,1.0,18.0
1535.18,1.0,19.0
1488.09,1.0,20.0
1416.32,1.0,21.0
1302.81,1.0,22.0
1185.14,1.0,23.0
1093.05,2.0,0.0
1032.88,2.0,1.0
1001.59,2.0,2.0
987.62,2.0,3.0
992.9,2.0,4.0
1035.74,2.0,5.0
1147.83,2.0,6.0
1323.81,2.0,7.0
1406.37,2.0,8.0
1408.93,2.0,9.0
1424.21,2.0,10.0
1421.67,2.0,11.0
1378.0,2.0,12.0
1335.75,2.0,13.0
1332.8,2.0,14.0
1344.49,2.0,15.0
1372.83,2.0,16.0
1428.94,2.0,17.0
1549.89,2.0,18.0
1568.56,2.0,19.0
1527.82,2.0,20.0
1462.55,2.0,21.0
1357.59,2.0,22.0
1240.88,2.0,23.0
1149.88,3.0,0.0
1092.03,3.0,1.0
1061.4,3.0,2.0
1048.61,3.0,3.0
1065.82,3.0,4.0
1115.92,3.0,5.0
1219.12,3.0,6.0
1356.43,3.0,7.0
1443.54,3.0,8.0
1492.27,3.0,9.0
1521.34,3.0,10.0
1542.49,3.0,11.0
1546.96,3.0,12.0
1536.57,3.0,13.0
1525.4,3.0,14.0
1505.76,3.0,15.0
1495.9,3.0,16.0
1529.4,3.0,17.0
1608.5,3.0,18.0
1595.0,3.0,19.0
1533.48,3.0,20.0
1457.59,3.0,21.0
1350.07,3.0,22.0
1243.59,3.0,23.0
1162.84,4.0,0.0
1105.21,4.0,1.0
1071.22,4.0,2.0
1055.59,4.0,3.0
1060.17,4.0,4.0
1091.04,4.0,5.0
1189.22,4.0,6.0
1324.4,4.0,7.0
1425.88,4.0,8.0
1484.19,4.0,9.0
1510.96,4.0,10.0
1521.8,4.0,11.0
1530.76,4.0,12.0
1525.35,4.0,13.0
1511.1,4.0,14.0
1487.55,4.0,15.0
1479.12,4.0,16.0
1478.9,4.0,17.0
1541.05,4.0,18.0
1527.68,4.0,19.0
1470.25,4.0,20.0
1421.65,4.0,21.0
1347.61,4.0,22.0
1264.45,4.0,23.0
1184.9,5.0,0.0
1130.07,5.0,1.0
1103.12,5.0,2.0
1091.06,5.0,3.0
1092.59,5.0,4.0
1112.58,5.0,5.0
1156.55,5.0,6.0
1237.18,5.0,7.0
1317.46,5.0,8.0
1382.51,5.0,9.0
1415.08,5.0,10.0
1421.5,5.0,11.0
1419.56,5.0,12.0
1410.8,5.0,13.0
1400.08,5.0,14.0
1391.03,5.0,15.0
1395.33,5.0,16.0
1442.34,5.0,17.0
1552.55,5.0,18.0
1570.55,5.0,19.0
1527.26,5.0,20.0
1475.29,5.0,21.0
1402.65,5.0,22.0
1317.97,5.0,23.0
1245.42,6.0,0.0
1195.18,6.0,1.0
1166.52,6.0,2.0
1155.74,6.0,3.0
1159.68,6.0,4.0
1175.36,6.0,5.0
1215.57,6.0,6.0
1281.99,6.0,7.0
1359.05,6.0,8.0
1424.37,6.0,9.0
1451.89,6.0,10.0
1448.41,6.0,11.0
1439.83,6.0,12.0
1434.14,6.0,13.0
1416.86,6.0,14.0
1414.45,6.0,15.0
1426.26,6.0,16.0
1486.81,6.0,17.0
1588.63,6.0,18.0
1585.07,6.0,19.0
1516.64,6.0,20.0
1430.59,6.0,21.0
1324.91,6.0,22.0
1213.46,6.0,23.0
1131.24,0.0,0.0
1079.01,0.0,1.0
1053.24,0.0,2.0
1043.78,0.0,3.0
1050.05,0.0,4.0
1091.79,0.0,5.0
1201.66,0.0,6.0
1368.71,0.0,7.0
1449.82,0.0,8.0
1479.58,0.0,9.0
1499.17,0.0,10.0
1517.82,0.0,11.0
1516.46,0.0,12.0
1495.56,0.0,13.0
1476.61,0.0,14.0
1449.01,0.0,15.0
1442.24,0.0,16.0
1473.39,0.0,17.0
1564.68,0.0,18.0
1574.82,0.0,19.0
1514.85,0.0,20.0
1435.46,0.0,21.0
1326.98,0.0,22.0
1218.54,0.0,23.0
1128.96,1.0,0.0
1075.77,1.0,1.0
1048.48,1.0,2.0
1038.58,1.0,3.0
1046.29,1.0,4.0
1089.59,1.0,5.0
1195.97,1.0,6.0
1354.96,1.0,7.0
1434.77,1.0,8.0
1465.32,1.0,9.0
1478.25,1.0,10.0
1495.31,1.0,11.0
1489.52,1.0,12.0
1472.72,1.0,13.0
1477.82,1.0,14.0
1466.31,1.0,15.0
1448.34,1.0,16.0
1477.23,1.0,17.0
1559.6,1.0,18.0
1566.8,1.0,19.0
1520.63,1.0,20.0
1447.08,1.0,21.0
1337.09,1.0,22.0
1216.91,1.0,23.0
1123.22,2.0,0.0
1065.72,2.0,1.0
1039.58,2.0,2.0
1029.72,2.0,3.0
1037.47,2.0,4.0
1089.08,2.0,5.0
1197.32,2.0,6.0
1367.79,2.0,7.0
1438.64,2.0,8.0
1427.72,2.0,9.0
1413.15,2.0,10.0
1407.6,2.0,11.0
1382.8,2.0,12.0
1350.09,2.0,13.0
1334.19,2.0,14.0
1341.18,2.0,15.0
1359.38,2.0,16.0
1408.09,2.0,17.0
1522.79,2.0,18.0
1549.74,2.0,19.0
1504.52,2.0,20.0
1435.14,2.0,21.0
1329.64,2.0,22.0
1210.5,2.0,23.0
1121.34,3.0,0.0
1061.38,3.0,1.0
1032.68,3.0,2.0
1025.19,3.0,3.0
1038.1,3.0,4.0
1077.78,3.0,5.0
1172.11,3.0,6.0
1300.89,3.0,7.0
1398.36,3.0,8.0
1454.83,3.0,9.0
1475.4,3.0,10.0
1483.99,3.0,11.0
1489.37,3.0,12.0
1486.33,3.0,13.0
1477.55,3.0,14.0
1455.02,3.0,15.0
1438.19,3.0,16.0
1465.19,3.0,17.0
1548.96,3.0,18.0
1564.47,3.0,19.0
1516.95,3.0,20.0
1447.74,3.0,21.0
1343.2,3.0,22.0
1227.01,3.0,23.0
1139.99,4.0,0.0
1084.7,4.0,1.0
1057.01,4.0,2.0
1049.66,4.0,3.0
1067.44,4.0,4.0
1113.06,4.0,5.0
1233.29,4.0,6.0
1417.59,4.0,7.0
1502.41,4.0,8.0
1519.79,4.0,9.0
1513.07,4.0,10.0
1507.47,4.0,11.0
1492.49,4.0,12.0
1470.3,4.0,13.0
