date,短期预测湿度,短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际风速,HourOfDay,短期预测风向sin,短期预测风向cos,实际功率
2018/12/5 5:00,84,10.8,30,17.9,1018,14.57,5,0.5,0.866025404,43.98
2018/12/5 6:00,84,10.7,30,17.8,1018,13.55,6,0.5,0.866025404,42.41
2018/12/5 7:00,83,10.6,29,17.8,1019,11.91,7,0.48480962,0.874619707,40.06
2018/12/5 8:00,82,10.7,30,18,1019,13.01,8,0.5,0.866025404,43.31
2018/12/5 9:00,80,10.7,32,18.4,1019,11.69,9,0.529919264,0.848048096,38.58
2018/12/5 10:00,78,10.7,34,18.9,1019,11.23,10,0.559192903,0.829037573,37.4
2018/12/5 11:00,76,10.7,36,19.4,1019,11.72,11,0.587785252,0.809016994,37.17
2018/12/5 12:00,75,10.8,37,19.6,1018,10.13,12,0.601815023,0.79863551,32.22
2018/12/5 13:00,75,10.8,38,19.7,1018,10.33,13,0.615661475,0.788010754,29.46
2018/12/5 14:00,76,10.9,37,19.5,1017,8.93,14,0.601815023,0.79863551,23.72
2018/12/5 15:00,78,11,36,19.1,1017,9.54,15,0.587785252,0.809016994,28.92
2018/12/5 16:00,80,11,34,18.6,1017,8.88,16,0.559192903,0.829037573,23.43
2018/12/5 17:00,81,10.9,32,18.2,1017,8.5,17,0.529919264,0.848048096,20.09
2018/12/5 18:00,82,10.7,29,17.9,1017,8.11,18,0.48480962,0.874619707,21.81
2018/12/5 19:00,83,10.3,27,17.8,1018,6.77,19,0.4539905,0.891006524,10.58
2018/12/5 20:00,83,10,25,17.7,1018,7.21,20,0.422618262,0.906307787,13.17
2018/12/5 21:00,84,9.7,24,17.7,1018,6.35,21,0.406736643,0.913545458,10.1
2018/12/5 22:00,83,9.5,23,17.7,1017,6.07,22,0.390731128,0.920504853,8.53
2018/12/5 23:00,83,9.2,22,17.8,1017,6.95,23,0.374606593,0.927183855,11.03
2018/12/6 0:00,82,9,19,17.9,1017,5.1,0,0.325568154,0.945518576,5.2
2018/12/6 1:00,82,8.1,22,18,1016,5.15,1,0.374606593,0.927183855,4.91
2018/12/6 2:00,83,7.4,22,18.1,1015,4.25,2,0.374606593,0.927183855,1.81
2018/12/6 3:00,83,6.6,20,18.1,1015,4.33,3,0.342020143,0.939692621,2.08
2018/12/6 4:00,83,5.9,17,18.1,1015,3.99,4,0.292371705,0.956304756,1.24
2018/12/6 5:00,84,5,14,18.1,1015,2.49,5,0.241921896,0.970295726,-0.19
2018/12/6 6:00,84,4.3,13,18.1,1016,3.08,6,0.224951054,0.974370065,-0.18
2018/12/6 7:00,83,3.8,14,18.4,1016,2.6,7,0.241921896,0.970295726,-0.02
2018/12/6 8:00,82,3.6,19,18.8,1017,3.57,8,0.325568154,0.945518576,0.25
2018/12/6 9:00,81,3.7,24,19.5,1017,2.53,9,0.406736643,0.913545458,-0.15
2018/12/6 10:00,80,3.9,26,20.2,1017,3.17,10,0.438371147,0.898794046,-0.15
2018/12/6 11:00,80,3.8,28,20.9,1016,3,11,0.469471563,0.882947593,-0.21
2018/12/6 12:00,82,3.3,33,21.2,1015,2.12,12,0.544639035,0.838670568,-0.15
2018/12/6 13:00,83,3,41,21.3,1014,1.95,13,0.656059029,0.75470958,-0.15
2018/12/6 14:00,84,3.4,52,21.1,1014,3.01,14,0.788010754,0.615661475,-0.14
2018/12/6 15:00,86,4.5,59,20.6,1014,4.94,15,0.857167301,0.515038075,2.35
2018/12/6 16:00,86,6.3,61,20,1014,5.66,16,0.874619707,0.48480962,5.64
2018/12/6 17:00,87,7.9,59,19.5,1015,6.4,17,0.857167301,0.515038075,9.13
2018/12/6 18:00,88,9.2,54,19.3,1016,7.69,18,0.809016994,0.587785252,16.13
2018/12/6 19:00,88,10.1,49,19.3,1016,9.39,19,0.75470958,0.656059029,24.94
2018/12/6 20:00,88,10.7,44,19.3,1017,12.68,20,0.69465837,0.7193398,42.37
2018/12/6 21:00,87,11.1,40,19.1,1017,12.58,21,0.64278761,0.766044443,44.51
2018/12/6 22:00,86,11.4,37,18.7,1018,13.89,22,0.601815023,0.79863551,44.37
2018/12/6 23:00,85,11.7,35,18.3,1018,15.38,23,0.573576436,0.819152044,44.69
2018/12/7 0:00,85,12,34,17.8,1018,15.83,0,0.559192903,0.829037573,45.45
2018/12/7 1:00,85,12.5,32,16.7,1019,16.16,1,0.529919264,0.848048096,45.41
2018/12/7 2:00,85,12.6,32,16.4,1019,17.45,2,0.529919264,0.848048096,47.21
2018/12/7 3:00,84,12.9,32,16.1,1019,15.22,3,0.529919264,0.848048096,44.98
2018/12/7 4:00,83,13.1,32,15.9,1019,15.04,4,0.529919264,0.848048096,45.49
2018/12/7 5:00,82,13.3,32,15.8,1019,14.18,5,0.529919264,0.848048096,44.36
2018/12/7 6:00,81,13.4,33,15.7,1020,16.89,6,0.544639035,0.838670568,46.39
2018/12/7 7:00,80,13.4,33,15.7,1021,14.79,7,0.544639035,0.838670568,45.23
2018/12/7 8:00,79,13.6,32,15.6,1022,12.52,8,0.529919264,0.848048096,42.81
2018/12/7 9:00,78,13.9,33,15.5,1023,13.72,9,0.544639035,0.838670568,42.25
2018/12/7 10:00,77,14.2,33,15.4,1023,14.4,10,0.544639035,0.838670568,42.77
2018/12/7 11:00,76,14.5,33,15.3,1023,16.23,11,0.544639035,0.838670568,45.48
2018/12/7 12:00,75,14.5,34,15.2,1022,13.86,12,0.559192903,0.829037573,43.34
2018/12/7 13:00,74,14.5,35,15,1022,15.57,13,0.573576436,0.819152044,46.82
2018/12/7 14:00,75,14.5,35,14.9,1021,15.3,14,0.573576436,0.819152044,44.1
2018/12/7 15:00,75,14.6,34,14.7,1021,14.69,15,0.559192903,0.829037573,44.28
2018/12/7 16:00,75,14.8,33,14.6,1021,14.08,16,0.544639035,0.838670568,43.73
2018/12/7 17:00,76,15,32,14.4,1022,14.27,17,0.529919264,0.848048096,43.28
2018/12/7 18:00,77,15.1,32,14.2,1022,13.36,18,0.529919264,0.848048096,41.22
2018/12/7 19:00,78,15.1,31,14.1,1023,13.09,19,0.515038075,0.857167301,38.62
2018/12/7 20:00,78,15,31,13.9,1023,13.47,20,0.515038075,0.857167301,40.89
2018/12/7 21:00,78,14.9,29,13.8,1023,15.09,21,0.48480962,0.874619707,43.86
2018/12/7 22:00,77,14.6,27,13.6,1023,11.98,22,0.4539905,0.891006524,38.61
2018/12/7 23:00,77,14.4,26,13.5,1023,11.34,23,0.438371147,0.898794046,37.87
2018/12/8 0:00,77,14.3,25,13.3,1023,12.85,0,0.422618262,0.906307787,42.5
2018/12/8 1:00,77,13.6,25,12.8,1023,13.03,1,0.422618262,0.906307787,40.46
2018/12/8 2:00,77,13.6,26,12.7,1023,12.42,2,0.438371147,0.898794046,38.53
2018/12/8 3:00,77,13.7,27,12.6,1023,11.91,3,0.4539905,0.891006524,37.97
2018/12/8 4:00,77,13.9,28,12.6,1023,12.62,4,0.469471563,0.882947593,40.68
2018/12/8 5:00,77,14,28,12.6,1023,12.38,5,0.469471563,0.882947593,38.54
2018/12/8 6:00,77,14,28,12.6,1024,10.27,6,0.469471563,0.882947593,32.28
2018/12/8 7:00,77,13.9,28,12.6,1024,11.31,7,0.469471563,0.882947593,38.51
2018/12/8 8:00,77,13.9,28,12.8,1025,11.79,8,0.469471563,0.882947593,39.06
2018/12/8 9:00,76,13.9,30,13.1,1025,13.4,9,0.5,0.866025404,39.26
2018/12/8 10:00,76,14.2,31,13.5,1025,11.28,10,0.515038075,0.857167301,36.92
2018/12/8 11:00,75,14.3,32,13.9,1024,11.67,11,0.529919264,0.848048096,37.58
2018/12/8 12:00,74,14.4,32,14.3,1023,14.21,12,0.529919264,0.848048096,41.89
2018/12/8 13:00,73,14.4,31,14.4,1023,12.62,13,0.515038075,0.857167301,43.54
2018/12/8 14:00,74,14.3,31,14.5,1022,11.8,14,0.515038075,0.857167301,40.41
2018/12/8 15:00,74,14.1,30,14.3,1022,11.73,15,0.5,0.866025404,37.5
2018/12/8 16:00,75,13.9,30,14,1022,11.64,16,0.5,0.866025404,36.34
2018/12/8 17:00,76,13.8,29,13.7,1022,13.25,17,0.48480962,0.874619707,37.33
2018/12/8 18:00,77,13.8,27,13.4,1023,13.95,18,0.4539905,0.891006524,44.25
2018/12/8 19:00,77,13.9,26,13.2,1023,12.5,19,0.438371147,0.898794046,38.2
2018/12/8 20:00,77,14,25,13,1024,13.42,20,0.422618262,0.906307787,38.73
2018/12/8 21:00,78,14.1,24,12.7,1024,12.75,21,0.406736643,0.913545458,37.39
2018/12/8 22:00,78,14.4,24,12.5,1024,12.7,22,0.406736643,0.913545458,37.47
2018/12/8 23:00,78,14.5,24,12.3,1023,11.75,23,0.406736643,0.913545458,38.64
2018/12/9 0:00,78,14.5,25,12.3,1023,10.77,0,0.422618262,0.906307787,36.73
2018/12/9 1:00,77,13.7,24,12,1023,10.85,1,0.406736643,0.913545458,32.81
2018/12/9 2:00,78,13.7,24,12,1023,10.2,2,0.406736643,0.913545458,35.51
2018/12/9 3:00,77,13.8,24,12,1023,10.93,3,0.406736643,0.913545458,37.48
2018/12/9 4:00,78,14,25,12.1,1022,12.69,4,0.422618262,0.906307787,40.12
2018/12/9 5:00,78,14.1,26,12.1,1022,10.73,5,0.438371147,0.898794046,32.25
2018/12/9 6:00,78,14,27,12.1,1022,11.25,6,0.4539905,0.891006524,32.47
2018/12/9 7:00,78,13.8,27,12.3,1023,11.96,7,0.4539905,0.891006524,38.41
2018/12/9 8:00,78,13.6,28,12.5,1023,10.83,8,0.469471563,0.882947593,34.39
2018/12/9 9:00,77,13.6,28,13,1023,12.43,9,0.469471563,0.882947593,36.65
2018/12/9 10:00,76,13.6,28,13.5,1023,14,10,0.469471563,0.882947593,42.13
2018/12/9 11:00,75,13.5,28,14.1,1023,12.33,11,0.469471563,0.882947593,38.64
2018/12/9 12:00,75,13.2,29,14.5,1022,11.93,12,0.48480962,0.874619707,37.93
2018/12/9 13:00,76,12.9,29,14.6,1021,11.95,13,0.48480962,0.874619707,38.28
2018/12/9 14:00,78,12.5,29,14.5,1020,11.03,14,0.48480962,0.874619707,32.13
2018/12/9 15:00,80,12.3,27,14.2,1020,10.18,15,0.4539905,0.891006524,33.16
2018/12/9 16:00,81,12.2,24,13.8,1020,10.31,16,0.406736643,0.913545458,31.63
2018/12/9 17:00,82,12.1,22,13.5,1021,9.95,17,0.374606593,0.927183855,28.71
2018/12/9 18:00,82,12.1,23,13.4,1022,9.63,18,0.390731128,0.920504853,31.21
2018/12/9 19:00,82,12.1,23,13.5,1022,8.54,19,0.390731128,0.920504853,20.74
2018/12/9 20:00,82,12,24,13.6,1022,7.71,20,0.406736643,0.913545458,19.01
2018/12/9 21:00,82,12,24,13.7,1022,7.33,21,0.406736643,0.913545458,15.81
2018/12/9 22:00,83,11.7,24,13.8,1021,7.34,22,0.406736643,0.913545458,15.22
2018/12/9 23:00,83,11.4,23,13.8,1021,6,23,0.390731128,0.920504853,8.35
2018/12/10 0:00,83,11.2,23,13.8,1021,4.88,0,0.390731128,0.920504853,3.96
2018/12/10 1:00,80,11.2,23,13.9,1021,6.73,1,0.390731128,0.920504853,12.46
2018/12/10 2:00,80,11.1,24,14,1020,4.89,2,0.406736643,0.913545458,4.52
2018/12/10 3:00,81,11,25,14,1019,5.49,3,0.422618262,0.906307787,4.52
2018/12/10 4:00,81,10.9,26,14.1,1019,6.32,4,0.438371147,0.898794046,10.56
2018/12/10 5:00,81,10.9,26,14.3,1019,5.9,5,0.438371147,0.898794046,6.74
2018/12/10 6:00,80,10.9,25,14.6,1020,6.6,6,0.422618262,0.906307787,9.4
2018/12/10 7:00,78,10.8,23,15,1020,5.62,7,0.390731128,0.920504853,5.98
2018/12/10 8:00,76,10.7,22,15.7,1021,5.42,8,0.374606593,0.927183855,5.57
2018/12/10 9:00,74,10.6,24,16.5,1021,6.32,9,0.406736643,0.913545458,7.69
2018/12/10 10:00,73,10.7,26,17.4,1021,6.51,10,0.438371147,0.898794046,9.59
2018/12/10 11:00,73,11.1,29,18.2,1021,7.62,11,0.48480962,0.874619707,16.14
2018/12/10 12:00,73,11.7,31,18.8,1020,10.31,12,0.515038075,0.857167301,31.31
2018/12/10 13:00,74,12.4,33,19,1019,8.8,13,0.544639035,0.838670568,24.55
2018/12/10 14:00,75,12.5,33,19.1,1018,8.46,14,0.544639035,0.838670568,19.5
2018/12/10 15:00,76,11.7,31,18.9,1018,9.9,15,0.515038075,0.857167301,29.2
2018/12/10 16:00,78,10.7,28,18.6,1018,9.21,16,0.469471563,0.882947593,25.2
2018/12/10 17:00,79,9.8,24,18.3,1018,8.95,17,0.406736643,0.913545458,26.78
2018/12/10 18:00,80,9.4,21,18.1,1018,7.3,18,0.35836795,0.933580426,13
2018/12/10 19:00,81,9.3,18,18,1019,7.5,19,0.309016994,0.951056516,16.62
2018/12/10 20:00,81,9.1,16,18,1019,7.63,20,0.275637356,0.961261696,16.63
2018/12/10 21:00,82,8.7,13,18,1019,6.52,21,0.224951054,0.974370065,9.74
2018/12/10 22:00,82,8.2,10,18,1018,6.19,22,0.173648178,0.984807753,9.46
2018/12/10 23:00,82,7.8,7,18.1,1018,5.95,23,0.121869343,0.992546152,8.66
2018/12/11 0:00,83,7.4,5,18.3,1018,4.73,0,0.087155743,0.996194698,2.93
2018/12/11 1:00,80,8.9,14,17.1,1018,3.17,1,0.241921896,0.970295726,0.02
2018/12/11 2:00,80,8.7,13,17.2,1018,4.43,2,0.224951054,0.974370065,2.19
2018/12/11 3:00,80,8.5,13,17.3,1018,4.1,3,0.224951054,0.974370065,1.75
2018/12/11 4:00,80,8.3,13,17.4,1018,4.62,4,0.224951054,0.974370065,2.61
2018/12/11 5:00,79,8.3,13,17.5,1018,4.65,5,0.224951054,0.974370065,2.68
2018/12/11 6:00,79,8.4,12,17.7,1018,5.08,6,0.207911691,0.978147601,3.8
2018/12/11 7:00,78,8.3,10,17.9,1019,4.61,7,0.173648178,0.984807753,2.71
2018/12/11 8:00,76,8.2,8,18.4,1019,2.79,8,0.139173101,0.990268069,-0.06
2018/12/11 9:00,74,7.7,9,19.4,1019,1.04,9,0.156434465,0.987688341,-0.16
2018/12/11 10:00,72,7.1,12,20.4,1019,0.94,10,0.207911691,0.978147601,-0.13
2018/12/11 11:00,70,6.7,21,21.3,1019,3.24,11,0.35836795,0.933580426,0.25
2018/12/11 12:00,69,6.9,33,21.9,1018,2.75,12,0.544639035,0.838670568,-0.14
2018/12/11 13:00,70,7.8,44,22,1018,2.56,13,0.69465837,0.7193398,-0.15
2018/12/11 14:00,73,9.2,51,21.5,1017,3.94,14,0.777145961,0.629320391,2.39
2018/12/11 15:00,77,10.3,53,20.6,1017,5.03,15,0.79863551,0.601815023,4.99
2018/12/11 16:00,81,11,52,19.5,1017,7.09,16,0.788010754,0.615661475,14.2
2018/12/11 17:00,83,11.5,50,18.6,1018,7.69,17,0.766044443,0.64278761,17.44
2018/12/11 18:00,84,11.5,45,18,1019,11.55,18,0.707106781,0.707106781,37.52
2018/12/11 19:00,83,11.2,40,17.7,1020,11.13,19,0.64278761,0.766044443,37.73
2018/12/11 20:00,82,10.9,35,17.4,1021,12.55,20,0.573576436,0.819152044,42.32
2018/12/11 21:00,81,10.7,32,17.1,1022,12.8,21,0.529919264,0.848048096,42.18
2018/12/11 22:00,80,10.5,30,16.6,1022,13.05,22,0.5,0.866025404,42.31
2018/12/11 23:00,80,10.5,30,16.2,1022,13.71,23,0.5,0.866025404,44.69
2018/12/12 0:00,79,10.7,30,15.8,1022,14.16,0,0.5,0.866025404,44.45
2018/12/12 1:00,69,9.5,18,13.7,1023,12.6,1,0.309016994,0.951056516,41.82
2018/12/12 2:00,69,9.6,18,13.3,1023,15.35,2,0.309016994,0.951056516,44.63
2018/12/12 3:00,70,9.8,18,13,1023,13.62,3,0.309016994,0.951056516,44.87
2018/12/12 4:00,70,10,19,12.7,1023,11.28,4,0.325568154,0.945518576,39.75
2018/12/12 5:00,70,10.1,20,12.5,1023,11.39,5,0.342020143,0.939692621,38.54
2018/12/12 6:00,69,10.4,21,12.3,1024,10.98,6,0.35836795,0.933580426,32.82
2018/12/12 7:00,68,10.7,22,12.3,1024,11.82,7,0.374606593,0.927183855,38.65
2018/12/12 8:00,67,11.1,24,12.6,1025,13.28,8,0.406736643,0.913545458,44.65
2018/12/12 9:00,66,11.6,27,13.1,1025,12.03,9,0.4539905,0.891006524,40.43
2018/12/12 10:00,64,12.2,31,13.7,1025,13.17,10,0.515038075,0.857167301,42.06
2018/12/12 11:00,64,12.6,33,14.1,1025,12.48,11,0.544639035,0.838670568,41.81
2018/12/12 12:00,64,12.5,36,14.2,1024,11.81,12,0.587785252,0.809016994,40.03
2018/12/12 13:00,65,12.3,38,14.1,1024,10.9,13,0.615661475,0.788010754,37.77
2018/12/12 14:00,66,12,38,13.8,1023,10.65,14,0.615661475,0.788010754,36.33
2018/12/12 15:00,66,11.9,36,13.6,1023,11.05,15,0.587785252,0.809016994,38.59
2018/12/12 16:00,66,12,34,13.4,1023,10.98,16,0.559192903,0.829037573,36.91
2018/12/12 17:00,67,12,32,13.3,1024,10.22,17,0.529919264,0.848048096,32.14
2018/12/12 18:00,68,12,32,13.3,1025,9.6,18,0.529919264,0.848048096,29.11
2018/12/12 19:00,68,12,32,13.3,1026,9.97,19,0.529919264,0.848048096,27.54
2018/12/12 20:00,69,12,32,13.4,1026,9.2,20,0.529919264,0.848048096,29.67
2018/12/12 21:00,69,11.9,33,13.4,1026,10.68,21,0.544639035,0.838670568,33.31
2018/12/12 22:00,69,11.8,33,13.4,1026,10.12,22,0.544639035,0.838670568,31.88
2018/12/12 23:00,69,11.9,31,13.2,1025,8.86,23,0.515038075,0.857167301,29.55
2018/12/13 0:00,69,12,28,12.9,1025,9.49,0,0.469471563,0.882947593,31.94
2018/12/13 1:00,64,11.8,25,11.4,1025,10.5,1,0.422618262,0.906307787,31.82
2018/12/13 2:00,62,11.6,23,11.2,1025,9.1,2,0.390731128,0.920504853,27.35
2018/12/13 3:00,62,11.3,22,11.1,1025,9.25,3,0.374606593,0.927183855,25.37
2018/12/13 4:00,62,10.8,22,11,1025,7.95,4,0.374606593,0.927183855,19.91
2018/12/13 5:00,62,10.6,22,11,1025,6.48,5,0.374606593,0.927183855,12.99
2018/12/13 6:00,62,10.7,22,11,1025,6.25,6,0.374606593,0.927183855,9.15
2018/12/13 7:00,64,10.8,22,11.2,1026,8.69,7,0.374606593,0.927183855,22.38
2018/12/13 8:00,66,10.9,22,11.5,1026,8.13,8,0.374606593,0.927183855,21.5
2018/12/13 9:00,67,10.9,23,12,1026,9.2,9,0.390731128,0.920504853,28.59
2018/12/13 10:00,68,10.8,25,12.7,1026,8.35,10,0.422618262,0.906307787,22.08
2018/12/13 11:00,69,10.6,27,13.4,1026,8.57,11,0.4539905,0.891006524,24.95
2018/12/13 12:00,69,10.7,30,14.1,1025,8.62,12,0.5,0.866025404,29.05
2018/12/13 13:00,69,10.8,31,14.5,1025,8.27,13,0.515038075,0.857167301,21.35
2018/12/13 14:00,69,10.9,32,14.7,1024,8.54,14,0.529919264,0.848048096,20.14
2018/12/13 15:00,70,10.9,29,14.5,1024,7.97,15,0.48480962,0.874619707,20.43
2018/12/13 16:00,72,10.8,26,14.1,1024,7.37,16,0.438371147,0.898794046,13.51
2018/12/13 17:00,74,11,24,13.7,1025,8.68,17,0.406736643,0.913545458,23.39
2018/12/13 18:00,75,11.4,25,13.4,1025,8.21,18,0.422618262,0.906307787,22.02
2018/12/13 19:00,75,11.7,26,13.2,1026,8.48,19,0.438371147,0.898794046,23.45
2018/12/13 20:00,76,12,27,13.1,1026,9.7,20,0.4539905,0.891006524,31.18
2018/12/13 21:00,77,12.1,26,13,1026,10.87,21,0.438371147,0.898794046,37.53
2018/12/13 22:00,78,12.2,24,12.9,1026,9.66,22,0.406736643,0.913545458,32.41
2018/12/13 23:00,79,12.3,23,12.8,1026,9.18,23,0.390731128,0.920504853,27.76
2018/12/14 0:00,80,12.4,23,12.6,1026,9.38,0,0.390731128,0.920504853,28.64
2018/12/14 1:00,80,12.8,23,12.3,1026,9.5,1,0.390731128,0.920504853,28.63
2018/12/14 2:00,79,13,24,12.1,1026,9.21,2,0.406736643,0.913545458,26.7
2018/12/14 3:00,79,13.1,24,12,1026,8.57,3,0.406736643,0.913545458,21.3
2018/12/14 4:00,79,13,25,11.9,1025,9.93,4,0.422618262,0.906307787,31.97
2018/12/14 5:00,79,12.9,25,11.9,1025,9.39,5,0.422618262,0.906307787,28.59
2018/12/14 6:00,79,12.9,25,11.9,1025,9.74,6,0.422618262,0.906307787,30.03
2018/12/14 7:00,79,12.9,25,11.9,1025,10.27,7,0.422618262,0.906307787,33.29
2018/12/14 8:00,79,12.9,25,11.9,1025,10.78,8,0.422618262,0.906307787,32.62
2018/12/14 9:00,79,12.9,25,11.9,1025,12.22,9,0.422618262,0.906307787,37.55
2018/12/14 10:00,79,12.9,25,11.9,1025,11.65,10,0.422618262,0.906307787,37.6
2018/12/14 11:00,79,12.9,25,11.9,1025,12,11,0.422618262,0.906307787,41.05
2018/12/14 12:00,79,12.9,25,11.9,1025,11.71,12,0.422618262,0.906307787,37.52
2018/12/14 13:00,79,12.9,25,11.9,1025,12.43,13,0.422618262,0.906307787,40.79
2018/12/14 14:00,79,12.9,25,11.9,1025,11.31,14,0.422618262,0.906307787,41.92
2018/12/14 15:00,79,12.9,25,11.9,1025,11.98,15,0.422618262,0.906307787,41.76
2018/12/14 16:00,79,12.9,25,11.9,1025,10.18,16,0.422618262,0.906307787,31.52
2018/12/14 17:00,79,12.9,25,11.9,1025,12.19,17,0.422618262,0.906307787,39.19
2018/12/14 18:00,79,12.9,25,11.9,1025,10.88,18,0.422618262,0.906307787,34.69
2018/12/14 19:00,79,12.9,25,11.9,1025,9.98,19,0.422618262,0.906307787,32.73
2018/12/14 20:00,79,12.9,25,11.9,1025,9.34,20,0.422618262,0.906307787,30.59
2018/12/14 21:00,79,12.9,25,11.9,1025,11.41,21,0.422618262,0.906307787,35.01
2018/12/14 22:00,79,12.9,25,11.9,1025,10.22,22,0.422618262,0.906307787,33.5
2018/12/14 23:00,79,12.9,25,11.9,1025,10.91,23,0.422618262,0.906307787,32.65
2018/12/15 0:00,79,12.9,25,11.9,1025,9.14,0,0.422618262,0.906307787,29.91
2018/12/15 1:00,78,11.7,23,13.4,1025,10.13,1,0.390731128,0.920504853,30.85
2018/12/15 2:00,78,11.8,24,13.4,1025,9.28,2,0.406736643,0.913545458,29.66
2018/12/15 3:00,78,11.8,24,13.5,1025,10.44,3,0.406736643,0.913545458,32.14
2018/12/15 4:00,78,11.7,23,13.6,1024,9.1,4,0.390731128,0.920504853,25.81
2018/12/15 5:00,78,11.6,22,13.6,1024,9.4,5,0.374606593,0.927183855,30.24
2018/12/15 6:00,78,11.4,20,13.6,1024,10.28,6,0.342020143,0.939692621,30.52
2018/12/15 7:00,78,11.2,19,13.8,1025,9.77,7,0.325568154,0.945518576,32.06
2018/12/15 8:00,77,11.1,21,14.1,1025,8.87,8,0.35836795,0.933580426,26.34
2018/12/15 9:00,75,11.4,27,14.8,1025,9.47,9,0.4539905,0.891006524,23.68
2018/12/15 10:00,73,11.8,32,15.7,1025,7.64,10,0.529919264,0.848048096,17.98
2018/12/15 11:00,72,12.2,36,16.6,1025,7.55,11,0.587785252,0.809016994,17.61
2018/12/15 12:00,71,12.2,36,17.2,1024,8.32,12,0.587785252,0.809016994,23.15
2018/12/15 13:00,71,11.7,34,17.5,1024,9.5,13,0.559192903,0.829037573,32.38
2018/12/15 14:00,71,11.3,32,17.5,1023,9.42,14,0.529919264,0.848048096,29.87
2018/12/15 15:00,72,10.9,30,17.3,1023,9.21,15,0.5,0.866025404,32.21
2018/12/15 16:00,74,10.6,29,16.9,1023,8.49,16,0.48480962,0.874619707,24.24
2018/12/15 17:00,75,10.2,29,16.5,1023,8.03,17,0.48480962,0.874619707,21.98
2018/12/15 18:00,76,10,27,16.1,1023,6.79,18,0.4539905,0.891006524,14.05
2018/12/15 19:00,78,9.8,25,15.8,1023,7.42,19,0.422618262,0.906307787,14.32
2018/12/15 20:00,78,9.6,23,15.6,1023,6.82,20,0.390731128,0.920504853,12.6
2018/12/15 21:00,79,9.5,20,15.5,1023,6.6,21,0.342020143,0.939692621,10.96
2018/12/15 22:00,79,9.2,18,15.4,1023,5.6,22,0.309016994,0.951056516,5.29
2018/12/15 23:00,79,8.8,15,15.3,1023,5.06,23,0.258819045,0.965925826,4.05
2018/12/16 0:00,80,8.1,13,15.2,1023,4.78,0,0.224951054,0.974370065,2.71
2018/12/16 1:00,84,7.1,10,15.3,1021,3.78,1,0.173648178,0.984807753,2.08
2018/12/16 2:00,86,6.4,6,15.1,1021,2.63,2,0.104528463,0.994521895,-0.06
2018/12/16 3:00,87,5.6,5,14.8,1021,1.84,3,0.087155743,0.996194698,-0.17
2018/12/16 4:00,88,4.8,5,14.5,1021,1.99,4,0.087155743,0.996194698,-0.15
2018/12/16 5:00,90,4.2,3,14.1,1021,1.55,5,0.052335956,0.998629535,-0.16
2018/12/16 6:00,91,3.9,359,13.8,1021,1.28,6,-0.017452406,0.999847695,-0.15
2018/12/16 7:00,90,3.8,353,13.9,1022,1.1,7,-0.121869343,0.992546152,-0.16
2018/12/16 8:00,85,3.9,350,14.7,1022,2.1,8,-0.173648178,0.984807753,-0.16
2018/12/16 9:00,80,3.9,350,16.3,1022,2.62,9,-0.173648178,0.984807753,-0.17
2018/12/16 10:00,75,3.4,352,18,1022,1.2,10,-0.139173101,0.990268069,-0.16
2018/12/16 11:00,71,2.4,0,19.5,1021,2.38,11,0,1,-0.15
2018/12/16 12:00,69,1.2,42,20.4,1020,2.28,12,0.669130606,0.743144825,-0.15
2018/12/16 13:00,70,1.9,111,20.6,1020,1.7,13,0.933580426,-0.35836795,-0.13
2018/12/16 14:00,73,3.3,119,20.4,1019,0.91,14,0.874619707,-0.48480962,-0.13
2018/12/16 15:00,76,4.2,111,19.8,1019,3.67,15,0.933580426,-0.35836795,1.18
2018/12/16 16:00,77,4.7,94,19.3,1019,1.94,16,0.99756405,-0.069756474,-0.13
2018/12/16 17:00,77,5.2,73,18.8,1019,3.01,17,0.956304756,0.292371705,-0.11
2018/12/16 18:00,76,6,51,18.4,1020,2.2,18,0.777145961,0.629320391,-0.14
2018/12/16 19:00,75,7.2,35,18.1,1020,2.21,19,0.573576436,0.819152044,-0.15
2018/12/16 20:00,77,8.4,28,17.6,1021,6.9,20,0.469471563,0.882947593,11.72
2018/12/16 21:00,80,8.8,28,17,1021,8.89,21,0.469471563,0.882947593,23.98
2018/12/16 22:00,82,8.7,30,16.2,1021,6.93,22,0.5,0.866025404,13.02
2018/12/16 23:00,82,8.4,32,15.6,1021,6.35,23,0.529919264,0.848048096,9
2018/12/17 0:00,79,7.8,29,15.1,1021,6.15,0,0.48480962,0.874619707,7.46
2018/12/17 1:00,65,7.7,22,14.7,1021,4.59,1,0.374606593,0.927183855,3.37
2018/12/17 2:00,66,7.4,22,14.5,1021,5.5,2,0.374606593,0.927183855,5.33
2018/12/17 3:00,66,7.3,19,14.2,1021,4.78,3,0.325568154,0.945518576,4.12
2018/12/17 4:00,65,7.3,15,13.8,1021,4.12,4,0.258819045,0.965925826,2.17
2018/12/17 5:00,65,7.1,12,13.4,1021,4.49,5,0.207911691,0.978147601,2.15
2018/12/17 6:00,66,6.8,14,13,1022,4.87,6,0.241921896,0.970295726,3.44
2018/12/17 7:00,66,6.6,18,13,1022,5.36,7,0.309016994,0.951056516,4.1
2018/12/17 8:00,63,6.9,23,13.3,1023,3.8,8,0.390731128,0.920504853,1.05
